Num;Name;Smiles;Melting_point;LogP;
89;DB01750;O=C(O)CC1=C2C(=CC=C1)C=CC=C2;135,0;0
90;DB01759;O=C1C=C(CO)OC=C1O;153,5;0
91;DB01762;CC(=O)CC(O)=O;36,5;0
92;DB01796;OC(C1=CC=CN=C1C(O)=O)=O;228,5;0
93;DB01828;CN;-93,4;0
94;DB01844;CN(C)C=O;-60,4;0
95;DB01856;OC(CCCCCC(O)=O)=O;106,0;0
96;DB01874;CN1C2CCC1CC(=O)C2;43,0;0
97;DB01880;O=C(O)C=CC1=CC(O)=C(O)C=C1;225,0;0
98;DB01892;CC(C)C(=O)C12C(=O)C(CC=C(C)C)(CC(CC=C(C)C)C1(C)CCC=C(C)C)C(=O)C(CC=C(C)C)=C2O;75,0;0
99;DB01904;OCC(O)C(O)C(CO)O;104,0;0
100;DB01919;CCCCC=O;-91,5;0
101;DB01924;O=C(NO)C1=CC=CC=C1;128,0;0
102;DB01927;CC1=C(C)C(=O)C(C)=C(C)C1=O;111,5;0
103;DB01936;OCC1OC(O)C(O)C1O;95,0;0
104;DB01955;OCCCCO;20,1;0
105;DB02024;O=C(O)CCC1=CC=CC=C1;107,0;0
106;DB02095;C1=CC=C2C(=O)C(=O)NC2=C1;203,0;0
107;DB02121;CCCC(N)=O;114,8;0
108;DB02130;COC1=CC(C(=O)[O-])=CC=C1O;211,5;0
109;DB02145;CCCCO;-89,8;0
110;DB02163;CC1=CC=C(C)C(N)=C1;15,5;0
111;DB02175;OC(=O)CC(O)=O;135,0;0
112;DB02192;OCCC1=CC=CC=C1;-27,0;0
113;DB02198;O=C(O)CBr;50,0;0
114;DB02203;CC(C)(O)C#N;-19,0;0
115;DB02232;OC1=CC=CC=C1O;105,0;0
116;DB02239;CC(=O)CCC(O)=O;33,0;0
117;DB02249;CCOCCO;-70,0;0
118;DB02266;O=C(O)C1=CC=CC=C1NC1=CC(C(F)(F)F)=CC=C1;133,5;0
119;DB02279;O=C(O)C(=O)C1=CC=CC=C1;66,0;0
120;DB02280;O=C(O)C(O)C1=CC=CC=C1;119,0;0
121;DB02335;NC1=NCCS1;85,3;0
122;DB02365;C1=CC2=CC=C3C=CC=NC3=C2N=C1;117,0;0
123;DB02375;O=C1C2=C(O)C=C(O)C=C2OC(C2=CC(O)=C(O)C(O)=C2)=C1O;357,0;0
124;DB02387;NC(CC1=CC=CC(O)=C1)C(=O)O;268,0;0
125;DB02403;NC1=CC=CC=C1F;-34,6;0
126;DB02448;CCCCCCCCCCCCC(=O)O;44,5;0
127;DB02486;OCCSSCCO;26,0;0
128;DB02517;NC(CCC(O)=O)C(O)=O;201,0;0
129;DB02531;CC(C)C(=O)O;-46,0;0
130;DB02536;O=CC(CO)O;145,0;0
131;DB02576;CC(O)C[NH3+];25,0;0
132;DB02579;C=CC(=O)O;13,5;0
133;DB02606;CCC(O)C;-114,7;0
134;DB02671;CN1C=C[NH+]=C1;-6,0;0
135;DB02679;N#CN;44,0;0
136;DB02736;CC(N)=O;81,0;0
137;DB02740;O=C(O)CCCC1=CNC2=C1C=CC=C2;124,5;0
138;DB02745;OCC1OC(N2C=CC(=O)NC2=O)C(O)C1O;165,0;0
139;DB02746;OC(=O)C1=CC=CC=C1C(O)=O;230,0;0
140;DB02749;OC(=O)C1=CC(C(O)=O)=C(C(O)=O)C=C1C(O)=O;276,0;0
141;DB02772;OCC1OC(OC2OC(CO)C(O)C(O)C2O)(CO)C(O)C1O;185,5;0
142;DB02795;COC1=CC=C(C(=O)O)C=C1;185,0;0
143;DB02806;COCCO;-85,1;0
144;DB02877;CC(=CC1=CC=C(C(=O)O)C=C1)C1=CC=C2C(C)(C)CCC(C)(C)C2=C1;240,5;0
145;DB02893;CSCCC(N)C(=O)O;213,0;0
146;DB02955;CCCCCCC(O)CC=CCCCCCCCC(=O)O;5,5;0
147;DB02959;NC(CC1=CNC2=C1C=C(O)C=C2)C(=O)O;296,0;0
148;DB02967;CCN1C(=O)C=CC1=O;45,5;0
149;DB03066;CC(C(=O)O)O;52,8;0
150;DB03085;O=C(CO)O;79,5;0
151;DB03088;O=C(O)C1NC(=O)CC1;184,7;0
152;DB03107;NCCC(=O)O;200,0;0
153;DB03175;CCCO;-126,1;0
154;DB03283;CC1OC(O)C(O)C(O)C1O;140,0;0
155;DB03403;NC1=NC(=O)N(C2OC(COP(O)(O)=O)C(O)C2O)C=C1;233,0;0
156;DB03407;O=[N+]([O-])C1=CC=C(O)C(O)=C1;175,0;0
157;DB03419;O=C1C=CNC(=O)N1;338,0;0
158;DB03462;CC1=CNC(=O)NC1=O;316,0;0
